"","id","faminc","incmiss","black","hisp","afqtpct","momcoll","dadcoll","female","f_dead","attend.college"
"2463",6496,1.880825,0,1,0,6.698444,0,0,0,0,0
"2464",6499,5.599632,1,1,0,20.49674,0,0,0,0,0
"2465",6503,0.7115703,0,1,0,28.95133,0,0,1,0,1
"2466",6504,5.177845,1,1,0,36.17662,0,0,0,0,1
"2468",6506,2.216435,0,1,0,30.15555,0,0,0,1,1
"2469",6511,2.392828,0,1,0,36.47767,0,0,0,1,0
"2471",6517,5.224514,0,1,0,31.6859,0,0,0,0,1
"2472",6519,5.433539,1,0,0,23.63271,0,0,1,0,0
"2473",6526,2.089806,0,0,0,37.12996,0,0,1,0,0
"2474",6545,0.8733339,0,0,0,97.96789,0,0,1,0,1
"2476",6552,4.120466,0,0,0,33.9438,0,0,1,0,0
"2478",6576,5.177845,1,1,0,48.41947,0,0,0,0,0
"2481",6594,5.177845,1,1,0,21.12393,0,0,0,0,0
"2482",6597,5.433539,1,1,0,92.67436,0,0,0,0,1
"2483",6599,5.433539,1,1,0,0.5017561,0,0,1,0,1
"2485",6603,5.177845,1,1,0,20.42147,0,0,0,0,0
"2486",6604,1.968678,0,1,0,50.8279,0,0,1,0,0
"2487",6605,4.179612,0,1,0,48.72052,0,0,1,0,0
"2489",6611,1.839029,0,0,0,28.1987,0,0,1,0,0
"2490",6612,5.177845,1,0,0,44.73156,0,0,1,0,0
"2494",6619,1.079802,0,0,0,91.89664,0,0,1,0,1
"2495",6621,2.271332,0,0,0,30.55695,0,0,1,0,0
"2496",6623,3.409901,0,0,0,41.92173,0,0,0,0,0
"2498",6626,2.507767,0,0,0,67.26041,0,0,0,0,1
"2499",6629,5.599632,1,0,0,15.27847,0,0,1,0,0
"2500",6630,5.433539,1,0,0,34.79679,0,0,1,0,0
"2501",6633,1.89211,0,0,0,97.9428,0,0,0,0,1
"2502",6646,11.49393,0,1,0,55.21826,0,1,1,0,1
"2503",6647,0.4743802,0,1,0,28.97642,0,0,1,0,1
"2506",6656,2.846281,0,0,1,38.25891,0,0,0,0,1
"2507",6662,1.384287,0,0,1,32.21274,0,0,1,0,0
"2509",6666,2.445073,0,1,0,5.72002,0,0,1,0,0
"2510",6667,2.377838,0,1,0,36.2268,0,1,1,0,0
"2511",6668,2.377838,0,1,0,42.72453,0,0,1,0,0
"2513",6675,1.150273,0,0,1,89.41295,0,0,1,0,0
"2515",6679,1.374754,0,0,1,14.62619,0,0,0,0,0
"2518",6700,1.079802,0,0,0,89.66382,0,0,0,1,1
"2519",6703,2.537934,0,1,0,82.61415,0,1,1,0,1
"2521",6709,3.343689,0,1,0,13.84847,0,0,1,0,0
"2522",6711,5.177845,1,0,1,58.17863,0,0,1,0,0
"2524",6730,2.925728,0,1,0,75.56448,0,0,1,0,1
"2525",6732,2.462706,0,1,0,29.15203,0,0,0,0,1
"2526",6735,5.599632,1,1,0,61.89162,0,0,0,0,1
"2527",6736,1.323521,0,1,0,39.26242,0,0,0,0,1
"2528",6743,0.2507767,0,0,1,36.42749,0,0,0,0,0
"2529",6744,0.2507767,0,0,1,17.31059,0,0,1,0,0
"2532",6750,1.462864,0,1,0,44.12945,0,0,1,0,1
"2533",6752,5.433539,1,1,0,19.84446,0,0,1,0,1
"2534",6754,1.35503,0,1,0,48.64526,0,0,1,0,1
"2536",6757,5.599632,1,1,0,23.80833,0,0,1,0,0
"2538",6768,4.150826,0,0,1,61.5153,1,0,0,0,1
"2539",6776,0.8538843,0,0,1,78.37431,0,0,0,0,1
"2541",6796,1.464649,0,0,1,29.75414,0,0,0,0,0
"2542",6799,1.044903,0,1,0,21.85148,0,0,0,0,0
"2543",6802,4.127108,0,1,0,45.65981,0,0,0,0,1
"2545",6808,0.9471948,0,0,1,80.50677,0,0,0,0,0
"2546",6811,0.6643624,0,0,1,70.07024,0,0,0,0,0
"2548",6818,2.273267,0,0,1,64.14952,0,0,1,0,1
"2549",6820,9.471947,0,0,1,8.881083,0,0,1,0,1
"2553",6838,7.31432,0,1,0,45.38384,0,0,0,0,1
"2554",6839,5.599632,1,1,0,40.51681,1,1,1,0,1
"2556",6844,7.941263,0,1,0,71.12393,0,0,0,0,1
"2558",6850,1.755437,0,1,0,90.46663,0,0,0,0,1
"2559",6854,7.732281,0,1,0,60.43653,1,1,1,0,1
"2560",6859,6.166942,0,1,0,77.22028,1,0,0,0,1
"2561",6874,2.134711,0,0,0,31.56046,0,0,1,0,1
"2563",6879,1.704951,0,1,0,31.20923,0,0,1,0,1
"2565",6884,2.089806,0,0,1,30.83292,0,0,0,0,0
"2567",6887,5.087728,0,0,1,35.77522,0,0,1,0,1
"2568",6891,1.326073,0,0,1,0.6773708,0,0,1,0,0
"2569",6893,4.980992,0,0,1,50.85299,0,0,1,0,0
"2570",6895,3.76165,0,1,0,36.55294,1,0,1,0,1
"2573",6901,0.5356172,0,1,0,10.18565,0,0,1,0,1
"2574",6902,5.433539,1,1,0,20.9985,0,0,0,0,0
"2575",6905,4.743802,0,1,0,26.3422,0,0,1,0,0
"2576",6906,5.642476,0,1,0,2.408429,0,0,0,0,0
"2578",6908,5.099586,0,1,0,47.06473,0,0,0,0,0
"2579",6909,1.704951,0,1,0,24.33517,0,0,0,0,1
"2580",6910,2.652145,0,0,1,66.23181,0,0,0,0,0
"2582",6922,2.841584,0,0,0,64.4004,0,0,0,0,0
"2583",6923,5.433539,1,0,0,59.60863,0,1,1,0,0
"2584",6925,1.693537,0,0,0,41.26944,0,0,1,0,0
"2586",6936,3.134709,0,0,0,73.88359,1,1,1,0,0
"2588",6942,10.7625,0,0,1,46.33718,0,0,0,0,0
"2589",6945,5.177845,1,0,0,30.6573,0,0,1,0,0
"2590",6946,5.224514,0,1,0,16.98445,0,0,0,0,1
"2592",6949,5.599632,1,1,0,21.82639,0,0,1,0,0
"2593",6950,5.433539,1,1,0,16.43251,0,0,1,0,0
"2594",6951,5.114851,0,0,1,33.51731,0,0,1,0,1
"2596",6955,4.179612,0,0,1,38.98645,0,1,0,0,0
"2597",6957,7.471488,0,1,0,35.57451,0,0,1,0,0
"2598",6958,2.298786,0,0,1,34.9724,0,0,0,0,1
"2599",6959,2.298786,0,0,1,77.99799,0,0,0,0,1
"2600",6968,5.224514,0,1,0,32.99047,1,0,1,0,1
"2601",6988,4.743802,0,1,0,37.43101,0,0,0,0,1
"2602",6992,5.015534,0,1,0,35.54942,0,0,1,0,1
"2603",6996,3.031023,0,1,0,53.93879,0,0,0,0,1
"2604",6997,5.015534,0,1,0,5.669845,1,1,1,0,0
"2605",6998,6.251485,0,1,0,42.07225,0,0,0,0,1
"2607",7002,5.599632,1,1,0,29.80432,0,0,1,0,0
"2609",7005,2.434282,0,1,0,10.73758,0,0,1,0,0
"2611",7009,5.455372,0,1,0,78.95133,0,0,0,0,1
"2614",7028,2.273267,0,0,0,40.21576,0,0,1,0,0
"2615",7030,1.706845,0,0,0,68.41445,0,0,1,0,0
"2617",7036,5.599632,1,0,0,30.75765,0,0,1,0,0
"2618",7040,2.21156,0,0,0,68.91621,0,0,1,0,0
"2620",7050,4.546535,0,0,1,24.4857,0,0,1,0,0
"2621",7055,4.925413,0,0,0,61.36478,0,0,1,0,0
"2623",7061,4.179612,0,0,0,97.34069,1,1,0,0,1
"2624",7065,5.433539,1,1,0,9.006522,0,0,1,0,0
"2625",7068,5.599632,1,1,0,3.31159,0,0,0,0,0
"2626",7069,1.423141,0,1,0,19.29252,0,0,0,0,1
"2627",7070,2.093985,0,1,0,6.096337,0,0,0,0,0
"2629",7076,5.599632,1,1,0,98.97141,0,1,0,0,1
"2630",7078,1.200096,0,1,0,32.78976,0,0,0,0,0
"2632",7081,1.200096,0,1,0,47.46613,0,0,1,1,1
"2633",7087,5.599632,1,1,0,91.26945,0,0,0,0,1
"2634",7093,5.599632,1,1,0,68.1134,0,0,0,0,1
"2635",7100,9.013224,0,1,0,57.65178,1,1,0,0,1
"2636",7102,7.115702,0,1,0,71.70096,0,0,1,0,1
"2638",7107,0.7115703,0,1,0,81.86151,0,1,1,0,1
"2639",7114,1.609151,0,1,0,75.86553,0,0,0,0,1
"2640",7115,5.177845,1,1,0,51.40492,0,0,1,0,1
"2641",7118,3.978218,0,1,0,24.43552,0,0,1,0,1
"2643",7123,1.124316,0,1,0,21.09885,0,0,1,0,1
"2644",7128,6.404132,0,1,0,23.90868,0,0,1,0,1
"2645",7129,4.167656,0,1,0,22.98043,0,0,0,0,0
"2646",7131,4.388016,0,1,0,84.3703,1,0,0,0,1
"2647",7133,3.083471,0,1,0,33.31661,0,0,0,0,0
"2648",7137,5.692562,0,1,0,35.64977,1,1,1,0,1
"2649",7143,4.032231,0,1,0,85.49924,0,0,0,0,1
"2651",7146,5.224514,0,1,0,40.41646,0,1,1,0,1
"2652",7147,2.298786,0,1,0,46.88911,0,1,1,0,1
"2653",7153,5.433539,1,1,0,14.57602,0,0,1,0,1
"2654",7154,5.177845,1,1,0,15.0276,0,0,0,0,1
"2656",7164,5.433539,1,1,0,62.29302,0,0,0,0,0
"2661",7181,1.423141,0,1,0,49.52333,0,0,1,0,0
"2662",7182,1.423141,0,1,0,9.282489,0,0,0,0,0
"2663",7184,3.144686,0,1,0,1.304566,0,0,1,0,0
"2664",7185,4.597573,0,1,0,81.71099,0,0,0,0,1
"2666",7187,3.76165,0,1,0,23.70798,0,0,0,0,0
"2667",7190,1.660331,0,1,0,78.57501,0,0,0,0,1
"2668",7191,0.9221888,0,1,0,14.52584,0,0,0,0,0
"2671",7198,2.240023,0,1,0,38.53487,0,0,1,0,1
"2672",7201,4.179612,0,1,0,89.63873,0,0,1,0,1
"2673",7205,4.546535,0,0,0,80.53186,0,0,0,0,0
"2674",7206,5.433539,1,0,0,28.37431,0,0,1,0,1
"2675",7215,5.177845,1,1,0,34.82188,1,1,1,0,1
"2676",7220,5.433539,1,1,0,1.354742,0,0,1,0,0
"2677",7222,1.044903,0,1,0,5.619669,0,0,0,0,0
"2678",7223,1.326073,0,1,0,5.393879,0,0,0,0,0
"2680",7226,5.433539,1,1,0,16.00602,1,0,1,0,0
"2681",7227,5.177845,1,1,0,41.94681,1,0,0,0,0
"2682",7231,5.929752,0,1,0,37.48118,0,0,1,0,1
"2683",7232,2.716748,0,1,0,11.28951,0,0,1,0,0
"2686",7240,4.743802,0,0,1,74.86201,0,0,0,0,1
"2687",7241,4.806553,0,0,1,28.12343,0,0,1,0,1
"2688",7243,1.065801,0,0,1,28.02308,0,0,0,0,1
"2689",7246,1.802644,0,0,1,23.30657,0,0,1,0,0
"2690",7248,10.91074,0,1,0,75.63974,0,0,0,0,1
"2691",7250,4.179612,0,1,0,7.852484,0,0,0,0,0
"2692",7251,6.062046,0,1,0,44.88209,0,0,0,0,0
"2693",7255,5.177845,1,1,0,43.45208,0,0,1,0,1
"2696",7261,5.785465,0,1,0,11.06372,0,0,0,0,0
"2699",7264,2.089806,0,1,0,13.34671,0,0,1,0,1
"2700",7265,3.031023,0,1,0,29.90467,0,0,0,0,1
"2701",7266,0.7577558,0,1,0,17.86252,1,0,0,0,1
"2702",7268,0.7009241,0,1,0,9.433016,0,0,0,0,1
"2704",7275,3.461972,0,1,0,26.36729,0,0,1,1,0
"2705",7282,4.489703,0,1,0,13.12092,0,0,1,0,0
"2706",7283,4.489703,0,1,0,27.82238,0,0,1,0,0
"2708",7285,14.20811,0,1,0,81.46011,1,1,1,0,1
"2709",7286,14.20811,0,1,0,81.35976,1,1,1,0,1
"2710",7294,5.599632,1,1,0,58.55494,0,0,0,0,0
"2711",7296,3.557851,0,1,0,76.76869,0,0,1,0,1
"2712",7300,5.433539,1,1,0,13.52233,0,0,1,0,1
"2714",7317,3.134709,0,1,0,31.33467,0,1,1,0,0
"2716",7320,2.841584,0,1,0,7.576518,0,0,0,0,0
"2717",7321,3.557851,0,1,0,12.81987,0,0,0,0,0
"2719",7323,0.6269417,0,1,0,3.963874,0,0,1,0,0
"2721",7326,3.201518,0,1,0,4.290015,0,0,0,0,0
"2724",7337,3.415537,0,1,0,53.33668,1,0,1,0,1
"2725",7348,3.76165,0,0,0,83.71802,0,0,1,1,0
"2726",7358,2.134711,0,0,0,0.8028098,0,0,1,0,0
"2727",7359,2.25699,0,0,0,6.271952,0,0,1,0,0
"2728",7360,4.925413,0,1,0,52.03211,0,0,1,0,1
"2729",7364,1.186899,0,0,0,53.98896,0,0,0,0,0
"2730",7365,5.433539,1,0,0,50.10035,0,0,0,0,0
"2731",7366,1.136634,0,0,0,24.66131,0,0,0,0,0
"2732",7369,2.507767,0,1,0,66.53286,1,0,0,0,1
"2733",7370,2.841584,0,1,0,93.97892,0,0,0,0,1
"2734",7371,3.409901,0,1,0,40.1154,1,1,1,0,1
"2737",7379,2.134711,0,1,0,10.76267,0,0,0,0,0
"2738",7380,1.567354,0,1,0,4.365278,0,0,0,0,0
"2740",7384,5.224514,0,1,0,15.32865,0,0,0,0,1
"2741",7386,8.359223,0,1,0,62.16758,1,1,0,0,1
"2742",7388,5.537985,0,1,0,71.57552,0,1,1,0,1
"2743",7394,1.515512,0,1,0,13.24636,0,0,1,0,1
"2744",7395,5.224514,0,1,0,51.78124,0,1,1,0,1
"2746",7399,3.220462,0,1,0,82.16257,1,0,0,0,1
"2747",7400,4.743802,0,1,0,42.32313,0,0,0,0,0
"2748",7401,4.735973,0,1,0,52.91019,0,0,0,0,0
"2750",7408,4.925413,0,0,0,32.46362,0,0,1,0,0
"2751",7412,2.486576,0,0,1,77.67185,0,0,0,0,1
"2752",7416,4.735973,0,0,0,18.99147,0,0,1,0,0
"2753",7417,5.433539,1,0,1,66.38234,1,1,0,0,0
"2754",7419,2.152918,0,0,0,90.56699,1,0,0,0,1
"2755",7421,4.597573,0,0,1,36.50276,0,1,1,0,0
"2756",7422,5.683168,0,0,1,62.81987,0,1,1,0,1
"2758",7424,5.929752,0,0,1,87.00452,0,1,0,0,1
"2759",7427,6.641323,0,0,1,98.82087,0,1,0,0,1
"2761",7432,1.707769,0,1,0,27.49624,0,0,1,0,0
"2762",7437,2.842723,0,1,0,42.24787,0,0,1,0,1
"2763",7438,3.422057,0,1,0,38.50978,0,0,1,0,0
"2764",7439,5.177845,1,1,0,45.23331,0,0,1,0,0
"2766",7443,1.17836,0,1,0,53.46212,1,0,1,0,0
"2767",7444,1.579893,0,1,0,0.1756147,0,0,0,0,0
"2768",7445,1.579893,0,1,0,0.2007025,0,0,1,0,0
"2770",7449,0.6526172,0,1,0,11.46513,0,1,1,0,1
"2771",7450,4.179612,0,0,0,76.49273,0,0,1,0,1
"2772",7451,2.490496,0,1,0,48.99649,0,0,1,0,1
"2773",7463,0.9471948,0,1,0,1.128951,0,0,0,0,0
"2774",7465,1.462864,0,1,0,21.32464,0,0,0,1,0
"2778",7471,5.599632,1,0,1,90.41646,1,0,0,0,0
"2779",7472,6.269418,0,0,1,68.89112,1,0,0,0,1
"2781",7475,6.896359,0,1,0,28.85098,0,0,1,0,1
"2783",7478,5.599632,1,1,0,30.88309,1,0,1,0,1
"2784",7479,5.599632,1,1,0,26.19167,0,0,1,0,0
"2785",7480,6.896359,0,1,0,22.8299,0,0,1,0,0
"2786",7481,8.150243,0,1,0,58.6302,0,0,1,0,0
"2787",7482,4.735973,0,1,0,7.877571,0,0,0,0,0
"2788",7483,4.735973,0,1,0,6.573006,1,0,0,0,0
"2790",7485,3.788779,0,1,0,74.71149,0,1,1,1,1
"2791",7486,4.269422,0,1,0,29.6287,0,0,0,0,0
"2792",7490,5.177845,1,1,0,28.6001,1,1,1,0,1
"2794",7492,3.55267,0,1,0,29.47817,0,0,1,0,0
"2795",7494,5.683168,0,1,0,27.24536,0,0,1,0,0
"2797",7497,2.746865,0,1,0,8.580029,0,0,1,0,0
"2798",7500,5.433539,1,1,0,17.26041,0,1,1,0,0
"2799",7503,3.343481,0,1,0,6.547917,0,0,1,0,0
"2801",7505,5.433539,1,1,0,6.372303,0,0,0,0,0
"2802",7506,5.599632,1,1,0,12.26794,0,0,1,0,0
"2803",7507,5.599632,1,1,0,51.35474,0,0,0,0,0
"2804",7513,5.433539,1,1,0,13.49724,0,0,1,0,1
"2805",7515,5.433539,1,1,0,30.33116,0,0,1,0,1
"2806",7516,2.561653,0,1,0,24.81184,0,0,0,0,1
"2807",7521,2.371901,0,1,0,39.41294,1,0,0,0,0
"2808",7522,3.409901,0,1,0,31.46011,1,0,0,0,0
"2810",7526,1.253883,0,1,0,7.451079,0,0,0,0,1
"2812",7529,1.881661,0,0,0,50.67737,0,0,1,0,0
"2814",7535,2.371901,0,0,1,33.36678,0,0,1,0,0
"2815",7542,6.687379,0,0,1,87.33066,0,0,1,0,1
"2816",7544,8.240594,0,0,1,95.03262,1,1,0,0,1
"2819",7552,2.546947,0,1,0,96.66332,0,0,0,0,1
"2820",7554,4.980992,0,0,1,84.01907,0,0,0,0,1
"2821",7555,5.236093,0,0,1,80.6573,0,0,0,0,0
"2822",7560,2.955247,0,0,1,51.37983,0,0,1,0,1
"2823",7561,5.177845,1,0,1,95.13297,1,1,0,0,1
"2824",7566,1.880825,0,1,0,65.6297,1,0,0,0,0
"2825",7569,2.649888,0,1,0,26.71852,0,0,0,0,1
"2826",7570,1.786788,0,0,1,33.86854,0,0,0,0,1
"2828",7573,5.177845,1,0,1,46.46262,0,0,1,0,1
"2830",7577,6.269418,0,1,0,45.45911,0,0,1,0,1
"2831",7578,3.134709,0,1,0,83.46714,1,0,1,0,1
"2832",7580,4.269422,0,1,0,26.11641,0,0,1,0,0
"2833",7581,6.062046,0,1,0,35.19819,0,0,1,0,1
"2834",7582,5.177845,1,1,0,6.29704,0,0,0,0,0
"2835",7587,0,0,0,1,10.83793,0,0,1,0,0
"2836",7590,3.031023,0,0,1,82.13748,1,0,0,0,0
"2838",7596,5.683168,0,0,1,15.88058,1,1,0,0,1
"2839",7597,9.404126,0,1,0,71.47516,1,1,1,0,1
"2840",7598,8.776032,0,1,0,69.7441,1,1,1,0,1
"2841",7599,7.590083,0,1,0,25.86553,0,0,0,0,0
"2842",7600,8.777184,0,1,0,35.42398,0,1,1,0,0
"2843",7608,2.652145,0,1,0,37.25539,0,0,0,0,0
"2844",7610,1.515512,0,0,0,97.84245,0,0,0,0,1
"2846",7615,5.177845,1,1,0,18.84094,0,0,1,0,1
"2847",7617,5.177845,1,1,0,20.19568,0,0,1,0,0
"2848",7618,5.433539,1,1,0,6.748621,0,0,1,0,0
"2849",7620,0.9487603,0,1,0,86.70346,0,0,0,0,1
"2851",7624,0.6440924,0,1,0,4.967386,0,0,0,0,0
"2852",7625,6.269418,0,1,0,38.55996,1,1,1,0,1
"2853",7626,5.683168,0,1,0,8.529855,1,1,1,0,1
"2855",7629,2.371901,0,1,0,63.92373,1,0,0,0,0
"2858",7635,1.326073,0,1,0,25.76518,0,0,0,0,0
"2859",7641,0.3984793,0,1,0,6.723532,0,0,0,0,0
"2860",7642,0.290901,0,1,0,25.74009,0,0,1,0,1
"2862",7650,2.134711,0,1,0,65.50426,0,0,0,0,1
"2863",7651,0.5484257,0,1,0,33.56749,0,0,1,0,1
"2865",7653,1.671845,0,1,0,59.43301,0,1,1,1,1
"2866",7654,0.5433495,0,1,0,37.6568,0,0,0,0,1
"2867",7656,4.625206,0,1,0,10.81285,0,0,0,0,0
"2869",7662,2.507767,0,1,0,15.35374,0,0,1,0,0
"2870",7663,1.704951,0,1,0,33.66784,0,0,1,0,1
"2877",7676,6.251485,0,1,0,80.03011,1,0,0,0,1
"2878",7677,6.251485,0,1,0,71.37481,1,0,0,0,1
"2881",7682,5.599632,1,1,0,6.021074,0,1,1,0,0
"2882",7688,5.177845,1,1,0,33.76819,1,0,1,0,1
"2884",7691,2.846281,0,1,0,28.24887,0,0,1,0,1
"2885",7692,3.409901,0,1,0,13.09583,0,0,1,0,1
"2886",7693,0.7827273,0,1,0,25.16307,0,0,1,0,1
"2887",7694,0.7577558,0,1,0,8.003011,0,0,1,0,1
"2890",7697,3.55267,0,1,0,37.78224,0,0,0,0,0
"2891",7698,3.788779,0,1,0,38.86101,0,0,0,0,1
"2892",7701,1.27102,0,1,0,9.533366,0,0,0,0,0
"2893",7703,6.404132,0,1,0,52.53387,0,0,0,0,1
"2895",7706,0.3686417,0,1,0,20.3713,0,0,1,0,1
"2896",7709,4.032231,0,1,0,30.80783,0,0,0,0,1
"2897",7710,4.032231,0,1,0,6.071249,0,0,1,0,0
"2899",7713,0.710534,0,1,0,11.86653,1,0,1,0,0
"2901",7717,10.67355,0,0,1,49.94983,1,1,0,0,1
"2902",7718,10.67355,0,0,1,63.02057,0,1,0,0,0
"2903",7719,5.433539,1,0,1,84.52082,1,1,0,0,1
"2905",7739,1.757945,0,0,0,68.56497,1,1,1,0,0
"2907",7786,5.433539,1,0,0,63.87356,0,0,1,0,0
"2908",7787,3.795041,0,0,1,80.28098,0,0,0,0,0
"2909",7790,5.30429,0,0,1,9.95986,0,0,0,0,0
"2910",7797,1.044903,0,1,0,19.06673,0,0,1,0,0
"2911",7799,1.451603,0,1,0,23.08078,0,0,0,0,0
"2913",7806,5.433539,1,1,0,12.19267,0,0,1,0,1
"2915",7811,5.433539,1,1,0,15.90567,0,0,0,0,0
"2918",7829,3.557851,0,0,1,10.86302,0,0,1,0,0
"2919",7830,5.177845,1,0,1,9.182137,0,0,1,0,0
"2921",7833,5.433539,1,0,1,77.06974,1,0,1,0,1
"2922",7836,4.849637,0,1,0,4.264927,0,0,1,0,0
"2923",7838,1.462864,0,0,1,24.51079,0,0,1,1,1
"2927",7854,7.31432,0,1,0,45.00753,0,0,0,0,1
"2928",7855,1.462864,0,1,0,9.257401,0,0,0,0,0
"2929",7856,5.177845,1,1,0,26.46764,0,0,1,0,0
"2933",7872,4.887525,0,0,1,39.11189,0,1,0,0,0
"2934",7880,1.9516,0,0,0,99.69895,0,1,0,0,1
"2935",7883,4.572787,0,0,1,55.26844,0,0,1,0,0
"2936",7889,1.423141,0,0,0,75.9157,0,0,0,0,0
"2937",7890,5.433539,1,0,0,37.20522,0,0,1,0,0
"2938",7891,6.060437,0,0,1,72.52885,0,0,1,0,0
"2940",7900,1.89439,0,0,1,62.84496,0,0,1,0,0
"2941",7910,3.76165,0,1,0,34.64626,1,1,1,0,1
"2942",7925,13.96165,0,0,1,54.41545,0,1,0,0,1
"2943",7929,5.433539,1,1,0,7.77722,0,0,0,0,0
"2944",7936,3.409901,0,1,0,29.27747,1,1,1,0,1
"2946",7944,3.678058,0,0,1,47.01455,0,0,0,0,0
"2947",7950,5.177845,1,0,1,33.06573,0,0,1,0,0
"2948",7951,1.36396,0,0,1,27.89764,0,0,1,0,0
"2949",7954,1.897521,0,0,1,19.59358,0,0,0,1,1
"2950",7956,4.960572,0,0,1,66.4576,0,0,0,0,0
"2952",7959,1.250297,0,0,1,33.19117,0,0,1,0,0
"2954",7965,4.179612,0,0,1,69.7692,0,0,0,0,1
"2956",7969,7.31432,0,0,1,28.27396,0,0,1,0,1
"2958",7973,2.273267,0,0,1,40.19067,0,0,1,0,1
"2959",7982,2.134711,0,1,0,55.143,0,0,0,0,1
"2960",7987,0.9487603,0,0,1,35.8003,0,0,0,0,1
"2961",7988,1.149393,0,0,1,3.186152,0,0,1,0,1
"2962",7993,5.177845,1,0,1,40.39137,0,0,0,0,0
"2963",7996,2.92482,1,0,1,85.32363,1,1,0,1,1
"2964",7997,4.101974,1,0,1,80.2559,0,0,1,1,0
"2965",8004,4.806553,0,0,1,16.0562,0,0,0,0,1
"2966",8006,5.851456,0,0,1,36.70346,0,0,1,0,0
"2967",8024,5.433539,1,0,1,16.53287,0,0,0,0,1
"2969",8026,5.224514,0,0,1,39.83944,0,1,0,0,0
"2970",8030,2.507767,0,0,1,30.13046,0,0,1,0,0
"2972",8033,2.652145,0,1,0,30.00502,1,0,1,0,1
"2973",8035,2.507767,0,1,0,19.56849,0,1,1,0,1
"2976",8043,2.716748,0,1,0,56.32213,1,0,0,0,0
"2977",8044,4.545328,0,1,0,30.95835,0,0,1,0,1
"2980",8054,4.597573,0,0,0,57.45108,0,1,1,0,0
"2981",8055,4.735973,0,0,0,63.34671,1,1,0,0,1
"2984",8064,2.846281,0,1,0,13.64777,0,1,0,0,0
"2986",8073,9.487603,0,0,0,36.40241,1,1,1,0,0
"2989",8078,8.90363,0,1,0,46.51279,1,1,1,0,1
"2992",8097,0.9404126,0,0,1,40.64225,0,0,0,0,0
"2993",8105,8.511329,0,0,1,68.84094,0,0,1,0,1
"2994",8108,6.747815,0,0,1,18.79077,0,0,0,0,1
"2997",8126,1.515512,0,0,1,81.30958,0,0,1,0,1
"2998",8130,2.841584,0,0,0,68.61515,1,1,0,0,1
"3000",8133,6.269418,0,0,1,88.28399,1,0,1,0,1
"3001",8136,6.819802,0,0,1,53.86352,0,1,0,0,1
"3003",8142,3.557851,0,0,1,47.08981,0,0,0,1,0
"3006",8148,1.36396,0,0,1,54.89212,0,0,1,0,0
"3007",8150,8.296529,0,0,1,79.12695,1,0,1,0,1
"3008",8152,3.795041,0,0,1,60.33618,0,0,1,0,1
"3009",8153,4.357096,0,0,1,34.39539,0,0,1,0,1
"3010",8156,6.166942,0,0,1,28.32413,0,0,0,0,1
"3011",8160,4.925413,0,0,1,15.80532,0,0,1,0,0
"3014",8168,5.929752,0,0,1,25.96588,0,0,0,0,0
"3015",8176,1.145727,0,0,1,22.05218,0,0,1,0,1
"3016",8181,2.089806,0,0,1,29.05168,0,0,1,0,1
"3017",8184,2.298786,0,1,0,27.44606,0,0,1,0,0
"3018",8201,4.597573,0,0,1,23.58254,0,0,0,0,0
"3019",8213,5.177845,1,0,1,15.95585,0,0,1,0,0
"3020",8214,5.433539,1,0,1,17.43603,0,0,0,0,0
"3021",8215,1.723894,0,0,1,64.85198,0,0,1,0,1
"3022",8218,6.269418,0,0,1,46.78876,0,1,1,0,1
"3025",8227,5.929752,0,0,1,78.24887,1,0,1,0,1
"3026",8228,8.714191,0,0,1,88.18364,1,0,0,0,0
"3028",8238,5.599632,1,0,1,44.10437,0,1,0,0,1
"3029",8239,2.716748,0,1,0,58.47968,0,1,0,0,0
"3031",8241,4.179612,0,1,0,53.23633,0,0,0,0,0
"3032",8244,2.194296,0,1,0,15.85549,0,0,0,0,0
"3035",8254,1.660331,0,1,0,4.039137,1,0,1,0,0
"3037",8262,5.433539,1,0,1,20.32112,0,0,1,0,1
"3038",8263,5.177845,1,0,1,75.38886,0,0,0,0,1
"3039",8266,4.269422,0,0,1,8.981435,0,0,1,0,1
"3041",8269,1.880825,0,0,1,0.8529855,0,0,1,0,0
"3042",8270,5.177845,1,0,1,35.49925,0,0,0,0,0
"3043",8291,2.507767,0,0,1,29.72905,0,0,0,1,0
"3046",8301,5.851456,0,0,1,15.15304,0,0,0,0,1
"3047",8302,5.177845,1,0,1,78.47466,0,0,0,0,0
"3048",8303,5.177845,1,0,1,53.21124,0,0,1,0,0
"3049",8314,2.371901,0,0,1,26.79378,0,0,0,0,0
"3050",8315,2.507767,0,0,1,41.99699,0,0,1,0,0
"3051",8316,3.409901,0,0,1,62.87004,0,0,0,1,1
"3052",8318,7.457256,0,0,1,49.87456,0,0,0,0,1
"3053",8319,4.179612,0,0,1,48.87105,0,0,1,0,0
"3054",8320,4.357096,0,0,1,54.56598,0,0,0,0,0
"3056",8323,5.30429,0,0,1,40.7426,0,0,0,0,0
"3057",8325,9.065405,0,0,0,77.94782,0,0,1,0,0
"3058",8328,0.7577558,0,0,1,27.62167,0,0,0,0,0
"3059",8329,1.671845,0,0,1,13.22127,0,0,1,0,0
"3061",8334,0.7577558,0,0,1,31.23432,0,0,1,0,1
"3062",8337,7.31432,0,0,1,28.87607,1,0,1,0,0
"3063",8339,4.735973,0,0,1,67.76217,0,0,0,0,1
